Order_Date,Order_Year,Order_Month,Order_Month_Name,Order_Year_Month,Order_Day,Order_Weekday,Order_Quarter
2024-12-14 00:21:45,2024,12,December,2024-12,14,Saturday,4
2024-12-14 01:45:36,2024,12,December,2024-12,14,Saturday,4
2024-12-14 04:37:09,2024,12,December,2024-12,14,Saturday,4
2024-12-14 10:54:01,2024,12,December,2024-12,14,Saturday,4
2024-12-14 14:25:44,2024,12,December,2024-12,14,Saturday,4
2024-12-14 15:04:32,2024,12,December,2024-12,14,Saturday,4
2024-12-14 19:04:32,2024,12,December,2024-12,14,Saturday,4
2024-12-14 19:14:26,2024,12,December,2024-12,14,Saturday,4
2024-12-14 22:05:52,2024,12,December,2024-12,14,Saturday,4
2024-12-15 03:33:43,2024,12,December,2024-12,15,Sunday,4
2024-12-15 03:51:22,2024,12,December,2024-12,15,Sunday,4
2024-12-15 06:18:15,2024,12,December,2024-12,15,Sunday,4
2024-12-15 11:07:14,2024,12,December,2024-12,15,Sunday,4
2024-12-15 13:48:38,2024,12,December,2024-12,15,Sunday,4
2024-12-15 15:04:34,2024,12,December,2024-12,15,Sunday,4
2024-12-15 18:53:25,2024,12,December,2024-12,15,Sunday,4
2024-12-15 21:38:22,2024,12,December,2024-12,15,Sunday,4
2024-12-16 01:37:19,2024,12,December,2024-12,16,Monday,4
2024-12-16 02:06:05,2024,12,December,2024-12,16,Monday,4
2024-12-16 03:18:47,2024,12,December,2024-12,16,Monday,4
2024-12-16 03:35:25,2024,12,December,2024-12,16,Monday,4
2024-12-16 04:41:11,2024,12,December,2024-12,16,Monday,4
2024-12-16 09:17:59,2024,12,December,2024-12,16,Monday,4
2024-12-16 09:29:04,2024,12,December,2024-12,16,Monday,4
2024-12-16 12:17:00,2024,12,December,2024-12,16,Monday,4
2024-12-16 12:53:48,2024,12,December,2024-12,16,Monday,4
2024-12-16 15:19:19,2024,12,December,2024-12,16,Monday,4
2024-12-16 17:47:34,2024,12,December,2024-12,16,Monday,4
2024-12-17 02:13:51,2024,12,December,2024-12,17,Tuesday,4
2024-12-17 02:50:21,2024,12,December,2024-12,17,Tuesday,4
2024-12-17 06:35:58,2024,12,December,2024-12,17,Tuesday,4
2024-12-17 08:33:20,2024,12,December,2024-12,17,Tuesday,4
2024-12-17 09:06:38,2024,12,December,2024-12,17,Tuesday,4
2024-12-17 11:53:54,2024,12,December,2024-12,17,Tuesday,4
2024-12-18 00:15:57,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 01:05:23,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 01:59:33,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 02:55:25,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 04:36:53,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 10:13:47,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 10:23:40,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 11:08:52,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 11:25:15,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 14:10:44,2024,12,December,2024-12,18,Wednesday,4
2024-12-18 14:40:11,2024,12,December,2024-12,18,Wednesday,4
2024-12-19 03:24:02,2024,12,December,2024-12,19,Thursday,4
2024-12-19 05:52:34,2024,12,December,2024-12,19,Thursday,4
2024-12-19 06:13:15,2024,12,December,2024-12,19,Thursday,4
2024-12-19 09:56:06,2024,12,December,2024-12,19,Thursday,4
2024-12-19 14:45:13,2024,12,December,2024-12,19,Thursday,4
2024-12-19 15:36:47,2024,12,December,2024-12,19,Thursday,4
2024-12-19 15:54:37,2024,12,December,2024-12,19,Thursday,4
2024-12-19 15:59:40,2024,12,December,2024-12,19,Thursday,4
2024-12-19 17:00:38,2024,12,December,2024-12,19,Thursday,4
2024-12-19 19:14:48,2024,12,December,2024-12,19,Thursday,4
2024-12-19 21:01:04,2024,12,December,2024-12,19,Thursday,4
2024-12-19 21:21:29,2024,12,December,2024-12,19,Thursday,4
2024-12-19 22:34:55,2024,12,December,2024-12,19,Thursday,4
2024-12-20 00:14:31,2024,12,December,2024-12,20,Friday,4
2024-12-20 00:20:55,2024,12,December,2024-12,20,Friday,4
2024-12-20 03:38:50,2024,12,December,2024-12,20,Friday,4
2024-12-20 05:02:33,2024,12,December,2024-12,20,Friday,4
2024-12-20 05:05:07,2024,12,December,2024-12,20,Friday,4
2024-12-20 05:42:34,2024,12,December,2024-12,20,Friday,4
2024-12-20 06:36:12,2024,12,December,2024-12,20,Friday,4
2024-12-20 10:06:33,2024,12,December,2024-12,20,Friday,4
2024-12-20 10:56:35,2024,12,December,2024-12,20,Friday,4
2024-12-20 11:18:13,2024,12,December,2024-12,20,Friday,4
2024-12-20 12:57:45,2024,12,December,2024-12,20,Friday,4
2024-12-20 15:12:25,2024,12,December,2024-12,20,Friday,4
2024-12-20 17:49:12,2024,12,December,2024-12,20,Friday,4
2024-12-20 20:44:54,2024,12,December,2024-12,20,Friday,4
2024-12-20 23:43:03,2024,12,December,2024-12,20,Friday,4
2024-12-20 23:46:30,2024,12,December,2024-12,20,Friday,4
2024-12-21 00:21:04,2024,12,December,2024-12,21,Saturday,4
2024-12-21 00:44:33,2024,12,December,2024-12,21,Saturday,4
2024-12-21 01:32:27,2024,12,December,2024-12,21,Saturday,4
2024-12-21 01:51:58,2024,12,December,2024-12,21,Saturday,4
2024-12-21 02:40:15,2024,12,December,2024-12,21,Saturday,4
2024-12-21 04:50:31,2024,12,December,2024-12,21,Saturday,4
2024-12-21 06:48:32,2024,12,December,2024-12,21,Saturday,4
2024-12-21 12:54:24,2024,12,December,2024-12,21,Saturday,4
2024-12-21 18:03:37,2024,12,December,2024-12,21,Saturday,4
2024-12-21 18:58:05,2024,12,December,2024-12,21,Saturday,4
2024-12-21 19:35:40,2024,12,December,2024-12,21,Saturday,4
2024-12-21 20:05:13,2024,12,December,2024-12,21,Saturday,4
2024-12-21 20:35:27,2024,12,December,2024-12,21,Saturday,4
2024-12-21 21:59:55,2024,12,December,2024-12,21,Saturday,4
2024-12-21 23:13:45,2024,12,December,2024-12,21,Saturday,4
2024-12-21 23:59:22,2024,12,December,2024-12,21,Saturday,4
2024-12-22 00:44:57,2024,12,December,2024-12,22,Sunday,4
2024-12-22 03:33:55,2024,12,December,2024-12,22,Sunday,4
2024-12-22 06:42:37,2024,12,December,2024-12,22,Sunday,4
2024-12-22 11:06:23,2024,12,December,2024-12,22,Sunday,4
2024-12-22 14:36:28,2024,12,December,2024-12,22,Sunday,4
2024-12-22 14:57:44,2024,12,December,2024-12,22,Sunday,4
2024-12-22 16:28:49,2024,12,December,2024-12,22,Sunday,4
2024-12-22 18:02:44,2024,12,December,2024-12,22,Sunday,4
2024-12-22 18:27:50,2024,12,December,2024-12,22,Sunday,4
2024-12-22 20:11:38,2024,12,December,2024-12,22,Sunday,4
2024-12-22 21:11:32,2024,12,December,2024-12,22,Sunday,4
2024-12-22 21:50:29,2024,12,December,2024-12,22,Sunday,4
2024-12-22 22:03:15,2024,12,December,2024-12,22,Sunday,4
2024-12-22 22:28:19,2024,12,December,2024-12,22,Sunday,4
2024-12-22 23:02:33,2024,12,December,2024-12,22,Sunday,4
2024-12-23 04:35:21,2024,12,December,2024-12,23,Monday,4
2024-12-23 07:00:30,2024,12,December,2024-12,23,Monday,4
2024-12-23 08:10:04,2024,12,December,2024-12,23,Monday,4
2024-12-23 08:34:45,2024,12,December,2024-12,23,Monday,4
2024-12-23 09:06:03,2024,12,December,2024-12,23,Monday,4
2024-12-23 10:58:34,2024,12,December,2024-12,23,Monday,4
2024-12-23 17:14:09,2024,12,December,2024-12,23,Monday,4
2024-12-23 17:45:26,2024,12,December,2024-12,23,Monday,4
2024-12-23 18:14:41,2024,12,December,2024-12,23,Monday,4
2024-12-23 19:57:50,2024,12,December,2024-12,23,Monday,4
2024-12-23 20:17:35,2024,12,December,2024-12,23,Monday,4
2024-12-23 20:29:18,2024,12,December,2024-12,23,Monday,4
2024-12-23 22:10:07,2024,12,December,2024-12,23,Monday,4
2024-12-23 23:13:33,2024,12,December,2024-12,23,Monday,4
2024-12-24 02:44:00,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 02:44:48,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 04:20:47,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 04:32:40,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 07:07:20,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 09:04:04,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 09:07:00,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 10:41:04,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 11:47:42,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 14:20:40,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 16:49:46,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 19:17:48,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 19:38:54,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 19:58:30,2024,12,December,2024-12,24,Tuesday,4
2024-12-24 21:30:01,2024,12,December,2024-12,24,Tuesday,4
2024-12-25 16:06:22,2024,12,December,2024-12,25,Wednesday,4
2024-12-25 17:34:32,2024,12,December,2024-12,25,Wednesday,4
2024-12-25 17:47:27,2024,12,December,2024-12,25,Wednesday,4
2024-12-25 18:10:18,2024,12,December,2024-12,25,Wednesday,4
2024-12-25 20:11:45,2024,12,December,2024-12,25,Wednesday,4
2024-12-25 22:51:48,2024,12,December,2024-12,25,Wednesday,4
2024-12-26 01:19:47,2024,12,December,2024-12,26,Thursday,4
2024-12-26 02:14:48,2024,12,December,2024-12,26,Thursday,4
2024-12-26 02:16:31,2024,12,December,2024-12,26,Thursday,4
2024-12-26 03:13:35,2024,12,December,2024-12,26,Thursday,4
2024-12-26 04:29:52,2024,12,December,2024-12,26,Thursday,4
2024-12-26 06:43:00,2024,12,December,2024-12,26,Thursday,4
2024-12-26 08:56:06,2024,12,December,2024-12,26,Thursday,4
2024-12-26 09:07:40,2024,12,December,2024-12,26,Thursday,4
2024-12-26 09:55:58,2024,12,December,2024-12,26,Thursday,4
2024-12-26 15:42:17,2024,12,December,2024-12,26,Thursday,4
2024-12-26 15:50:37,2024,12,December,2024-12,26,Thursday,4
2024-12-26 18:35:20,2024,12,December,2024-12,26,Thursday,4
2024-12-26 19:30:06,2024,12,December,2024-12,26,Thursday,4
2024-12-26 21:24:01,2024,12,December,2024-12,26,Thursday,4
2024-12-26 21:29:27,2024,12,December,2024-12,26,Thursday,4
2024-12-27 00:01:37,2024,12,December,2024-12,27,Friday,4
2024-12-27 01:04:12,2024,12,December,2024-12,27,Friday,4
2024-12-27 01:17:11,2024,12,December,2024-12,27,Friday,4
2024-12-27 07:55:21,2024,12,December,2024-12,27,Friday,4
2024-12-27 09:08:47,2024,12,December,2024-12,27,Friday,4
2024-12-27 09:11:05,2024,12,December,2024-12,27,Friday,4
2024-12-27 10:36:16,2024,12,December,2024-12,27,Friday,4
2024-12-27 12:50:48,2024,12,December,2024-12,27,Friday,4
2024-12-27 14:36:47,2024,12,December,2024-12,27,Friday,4
2024-12-27 15:56:13,2024,12,December,2024-12,27,Friday,4
2024-12-27 20:46:00,2024,12,December,2024-12,27,Friday,4
2024-12-27 21:02:43,2024,12,December,2024-12,27,Friday,4
2024-12-27 21:19:21,2024,12,December,2024-12,27,Friday,4
2024-12-27 21:48:56,2024,12,December,2024-12,27,Friday,4
2024-12-27 21:56:51,2024,12,December,2024-12,27,Friday,4
2024-12-27 22:38:40,2024,12,December,2024-12,27,Friday,4
2024-12-28 00:56:35,2024,12,December,2024-12,28,Saturday,4
2024-12-28 01:35:59,2024,12,December,2024-12,28,Saturday,4
2024-12-28 01:40:13,2024,12,December,2024-12,28,Saturday,4
2024-12-28 01:48:49,2024,12,December,2024-12,28,Saturday,4
2024-12-28 02:49:27,2024,12,December,2024-12,28,Saturday,4
2024-12-28 05:54:36,2024,12,December,2024-12,28,Saturday,4
2024-12-28 06:50:58,2024,12,December,2024-12,28,Saturday,4
2024-12-28 09:48:43,2024,12,December,2024-12,28,Saturday,4
2024-12-28 10:12:29,2024,12,December,2024-12,28,Saturday,4
2024-12-28 11:02:00,2024,12,December,2024-12,28,Saturday,4
2024-12-28 14:48:11,2024,12,December,2024-12,28,Saturday,4
2024-12-28 15:40:14,2024,12,December,2024-12,28,Saturday,4
2024-12-28 16:07:08,2024,12,December,2024-12,28,Saturday,4
2024-12-28 17:22:20,2024,12,December,2024-12,28,Saturday,4
2024-12-28 20:00:49,2024,12,December,2024-12,28,Saturday,4
2024-12-28 20:09:04,2024,12,December,2024-12,28,Saturday,4
2024-12-28 20:25:20,2024,12,December,2024-12,28,Saturday,4
2024-12-28 21:49:39,2024,12,December,2024-12,28,Saturday,4
2024-12-28 21:57:49,2024,12,December,2024-12,28,Saturday,4
2024-12-28 23:13:13,2024,12,December,2024-12,28,Saturday,4
2024-12-29 00:05:04,2024,12,December,2024-12,29,Sunday,4
2024-12-29 00:53:36,2024,12,December,2024-12,29,Sunday,4
2024-12-29 02:32:30,2024,12,December,2024-12,29,Sunday,4
2024-12-29 07:21:30,2024,12,December,2024-12,29,Sunday,4
2024-12-29 08:04:18,2024,12,December,2024-12,29,Sunday,4
2024-12-29 10:03:38,2024,12,December,2024-12,29,Sunday,4
2024-12-29 12:16:29,2024,12,December,2024-12,29,Sunday,4
2024-12-29 12:39:54,2024,12,December,2024-12,29,Sunday,4
2024-12-29 15:14:04,2024,12,December,2024-12,29,Sunday,4
2024-12-29 15:15:19,2024,12,December,2024-12,29,Sunday,4
2024-12-29 15:33:20,2024,12,December,2024-12,29,Sunday,4
2024-12-29 17:40:42,2024,12,December,2024-12,29,Sunday,4
2024-12-29 18:31:29,2024,12,December,2024-12,29,Sunday,4
2024-12-29 19:17:52,2024,12,December,2024-12,29,Sunday,4
2024-12-29 20:17:10,2024,12,December,2024-12,29,Sunday,4
2024-12-29 20:58:49,2024,12,December,2024-12,29,Sunday,4
2024-12-29 22:31:53,2024,12,December,2024-12,29,Sunday,4
2024-12-30 01:50:06,2024,12,December,2024-12,30,Monday,4
2024-12-30 02:15:33,2024,12,December,2024-12,30,Monday,4
2024-12-30 02:30:07,2024,12,December,2024-12,30,Monday,4
2024-12-30 03:22:49,2024,12,December,2024-12,30,Monday,4
2024-12-30 04:29:24,2024,12,December,2024-12,30,Monday,4
2024-12-30 07:44:17,2024,12,December,2024-12,30,Monday,4
2024-12-30 11:35:41,2024,12,December,2024-12,30,Monday,4
2024-12-30 12:33:02,2024,12,December,2024-12,30,Monday,4
2024-12-30 13:49:22,2024,12,December,2024-12,30,Monday,4
2024-12-30 15:39:06,2024,12,December,2024-12,30,Monday,4
2024-12-30 18:24:07,2024,12,December,2024-12,30,Monday,4
2024-12-30 21:04:38,2024,12,December,2024-12,30,Monday,4
2024-12-30 23:31:00,2024,12,December,2024-12,30,Monday,4
2024-12-31 04:02:30,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 07:52:33,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 08:11:42,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 10:02:49,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 10:26:15,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 11:09:48,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 11:38:48,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 12:00:25,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 14:59:56,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 18:33:03,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 22:21:34,2024,12,December,2024-12,31,Tuesday,4
2024-12-31 22:43:55,2024,12,December,2024-12,31,Tuesday,4
2025-01-01 01:02:23,2025,1,January,2025-01,1,Wednesday,1
2025-01-01 01:17:21,2025,1,January,2025-01,1,Wednesday,1
2025-01-01 01:59:49,2025,1,January,2025-01,1,Wednesday,1
2025-01-01 06:48:20,2025,1,January,2025-01,1,Wednesday,1
2025-01-01 08:48:43,2025,1,January,2025-01,1,Wednesday,1
2025-01-01 21:27:47,2025,1,January,2025-01,1,Wednesday,1
2025-01-02 01:54:54,2025,1,January,2025-01,2,Thursday,1
2025-01-02 02:28:01,2025,1,January,2025-01,2,Thursday,1
2025-01-02 07:26:48,2025,1,January,2025-01,2,Thursday,1
2025-01-02 08:45:07,2025,1,January,2025-01,2,Thursday,1
2025-01-02 15:18:10,2025,1,January,2025-01,2,Thursday,1
2025-01-02 16:08:24,2025,1,January,2025-01,2,Thursday,1
2025-01-02 19:12:10,2025,1,January,2025-01,2,Thursday,1
2025-01-02 19:24:26,2025,1,January,2025-01,2,Thursday,1
2025-01-02 19:52:44,2025,1,January,2025-01,2,Thursday,1
2025-01-02 21:23:28,2025,1,January,2025-01,2,Thursday,1
2025-01-02 22:02:49,2025,1,January,2025-01,2,Thursday,1
2025-01-03 02:32:18,2025,1,January,2025-01,3,Friday,1
2025-01-03 03:24:17,2025,1,January,2025-01,3,Friday,1
2025-01-03 03:36:55,2025,1,January,2025-01,3,Friday,1
2025-01-03 04:28:01,2025,1,January,2025-01,3,Friday,1
2025-01-03 05:04:36,2025,1,January,2025-01,3,Friday,1
2025-01-03 09:05:08,2025,1,January,2025-01,3,Friday,1
2025-01-03 12:18:27,2025,1,January,2025-01,3,Friday,1
2025-01-03 12:18:31,2025,1,January,2025-01,3,Friday,1
2025-01-03 12:35:31,2025,1,January,2025-01,3,Friday,1
2025-01-03 16:13:15,2025,1,January,2025-01,3,Friday,1
2025-01-03 16:14:32,2025,1,January,2025-01,3,Friday,1
2025-01-03 20:19:24,2025,1,January,2025-01,3,Friday,1
2025-01-03 21:50:47,2025,1,January,2025-01,3,Friday,1
2025-01-03 22:12:13,2025,1,January,2025-01,3,Friday,1
2025-01-03 23:07:32,2025,1,January,2025-01,3,Friday,1
2025-01-03 23:10:06,2025,1,January,2025-01,3,Friday,1
2025-01-04 01:16:26,2025,1,January,2025-01,4,Saturday,1
2025-01-04 01:36:46,2025,1,January,2025-01,4,Saturday,1
2025-01-04 01:44:23,2025,1,January,2025-01,4,Saturday,1
2025-01-04 02:21:23,2025,1,January,2025-01,4,Saturday,1
2025-01-04 07:29:38,2025,1,January,2025-01,4,Saturday,1
2025-01-04 21:34:24,2025,1,January,2025-01,4,Saturday,1
2025-01-05 04:03:46,2025,1,January,2025-01,5,Sunday,1
2025-01-05 05:01:48,2025,1,January,2025-01,5,Sunday,1
2025-01-05 08:26:47,2025,1,January,2025-01,5,Sunday,1
2025-01-05 09:23:06,2025,1,January,2025-01,5,Sunday,1
2025-01-05 09:28:38,2025,1,January,2025-01,5,Sunday,1
2025-01-05 10:27:40,2025,1,January,2025-01,5,Sunday,1
2025-01-05 11:08:01,2025,1,January,2025-01,5,Sunday,1
2025-01-05 12:54:28,2025,1,January,2025-01,5,Sunday,1
2025-01-05 18:16:20,2025,1,January,2025-01,5,Sunday,1
2025-01-05 19:29:07,2025,1,January,2025-01,5,Sunday,1
2025-01-05 23:33:25,2025,1,January,2025-01,5,Sunday,1
2025-01-06 02:36:12,2025,1,January,2025-01,6,Monday,1
2025-01-06 04:38:10,2025,1,January,2025-01,6,Monday,1
2025-01-06 06:26:51,2025,1,January,2025-01,6,Monday,1
2025-01-06 14:13:33,2025,1,January,2025-01,6,Monday,1
2025-01-06 18:10:48,2025,1,January,2025-01,6,Monday,1
2025-01-06 20:43:49,2025,1,January,2025-01,6,Monday,1
2025-01-06 21:19:19,2025,1,January,2025-01,6,Monday,1
2025-01-07 00:16:57,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 02:45:47,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 04:22:34,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 05:31:47,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 05:45:19,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 07:31:44,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 08:30:56,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 09:52:07,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 10:50:27,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 12:14:53,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 14:57:11,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 17:19:59,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 19:39:01,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 20:35:15,2025,1,January,2025-01,7,Tuesday,1
2025-01-07 21:30:56,2025,1,January,2025-01,7,Tuesday,1
2025-01-08 02:16:37,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 06:07:07,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 08:17:11,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 08:23:51,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 08:43:11,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 09:19:46,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 11:06:22,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 13:05:25,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 13:15:19,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 15:09:26,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 19:12:01,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 20:06:59,2025,1,January,2025-01,8,Wednesday,1
2025-01-08 20:56:29,2025,1,January,2025-01,8,Wednesday,1
2025-01-09 04:50:32,2025,1,January,2025-01,9,Thursday,1
2025-01-09 05:12:36,2025,1,January,2025-01,9,Thursday,1
2025-01-09 06:41:29,2025,1,January,2025-01,9,Thursday,1
2025-01-09 09:23:42,2025,1,January,2025-01,9,Thursday,1
2025-01-09 09:30:03,2025,1,January,2025-01,9,Thursday,1
2025-01-09 10:29:27,2025,1,January,2025-01,9,Thursday,1
2025-01-09 20:40:39,2025,1,January,2025-01,9,Thursday,1
2025-01-09 21:18:05,2025,1,January,2025-01,9,Thursday,1
2025-01-10 02:57:22,2025,1,January,2025-01,10,Friday,1
2025-01-10 06:05:12,2025,1,January,2025-01,10,Friday,1
2025-01-10 08:42:24,2025,1,January,2025-01,10,Friday,1
2025-01-10 09:33:42,2025,1,January,2025-01,10,Friday,1
2025-01-10 11:54:54,2025,1,January,2025-01,10,Friday,1
2025-01-10 12:55:03,2025,1,January,2025-01,10,Friday,1
2025-01-10 15:03:42,2025,1,January,2025-01,10,Friday,1
2025-01-10 17:58:13,2025,1,January,2025-01,10,Friday,1
2025-01-10 19:00:26,2025,1,January,2025-01,10,Friday,1
2025-01-10 21:02:33,2025,1,January,2025-01,10,Friday,1
2025-01-10 22:08:28,2025,1,January,2025-01,10,Friday,1
2025-01-11 02:33:02,2025,1,January,2025-01,11,Saturday,1
2025-01-11 05:04:48,2025,1,January,2025-01,11,Saturday,1
2025-01-11 06:22:06,2025,1,January,2025-01,11,Saturday,1
2025-01-11 06:49:54,2025,1,January,2025-01,11,Saturday,1
2025-01-11 07:59:48,2025,1,January,2025-01,11,Saturday,1
2025-01-11 08:33:12,2025,1,January,2025-01,11,Saturday,1
2025-01-11 15:17:11,2025,1,January,2025-01,11,Saturday,1
2025-01-12 02:02:22,2025,1,January,2025-01,12,Sunday,1
2025-01-12 03:47:06,2025,1,January,2025-01,12,Sunday,1
2025-01-12 05:00:22,2025,1,January,2025-01,12,Sunday,1
2025-01-12 06:57:31,2025,1,January,2025-01,12,Sunday,1
2025-01-12 08:27:43,2025,1,January,2025-01,12,Sunday,1
2025-01-12 09:39:03,2025,1,January,2025-01,12,Sunday,1
2025-01-12 12:54:26,2025,1,January,2025-01,12,Sunday,1
2025-01-12 18:24:31,2025,1,January,2025-01,12,Sunday,1
2025-01-12 23:08:19,2025,1,January,2025-01,12,Sunday,1
2025-01-12 23:23:41,2025,1,January,2025-01,12,Sunday,1
2025-01-13 00:45:14,2025,1,January,2025-01,13,Monday,1
2025-01-13 06:38:31,2025,1,January,2025-01,13,Monday,1
2025-01-13 10:46:06,2025,1,January,2025-01,13,Monday,1
2025-01-13 10:50:02,2025,1,January,2025-01,13,Monday,1
2025-01-13 11:37:09,2025,1,January,2025-01,13,Monday,1
2025-01-13 12:06:13,2025,1,January,2025-01,13,Monday,1
